q1(deg),q2(deg),q3(deg),q4(deg),q5(deg),q6(deg),q7(deg),tau_1 (Nm),tau_2 (Nm),tau_3 (Nm),tau_4 (Nm),tau_5(Nm),tau_6(Nm),tau_7(Nm),Fx (N),Fy (N),Fz (N),tau_x (Nm),tau_y (Nm),tau_z (Nm)
-0.9309297651965047,38.105718507372984,0.01830589022192497,-94.8778903631525,-0.11348081107969898,133.3042466112303,44.258791023670376,0.2608525679934379,0.26809796437711125,0.7494093813154171,0.588746209898457,0.2785049328339567,0.17144388430413096,-0.276924749973142,3.3340600731660888,0.04749423085608445,0.7732201438503971,0.7404548792786323,-0.4524458601890187,-0.30449770695888617
-0.9310371846084181,38.10559948125744,0.01832128086969502,-94.87799254736214,-0.11354184711693809,133.3042031909078,44.258298586575215,0.27601958363132634,0.2055080151768407,0.7662466641232046,0.6225517264900381,0.28056358294937866,0.17773097993969206,-0.277277297530708,3.322329282140127,0.029622912031233295,0.7022073933503851,0.7400790040358608,-0.4527280767098565,-0.30431108000581114
-0.9309282160975763,38.1056265249693,0.018554052312665728,-94.87785088101258,-0.11347829942691814,133.3045133128381,44.25852188837156,0.23459430753205643,0.2608503345286029,0.7354554314502375,0.5887136198938263,0.2791163482463614,0.17337833033446903,-0.2800893410154293,3.2966951170383707,0.06748082138809913,0.7160595275301317,0.7514080131911595,-0.44735941467240475,-0.3065951911218308
-0.931054101649272,38.10560386607214,0.01824428394785243,-94.877952065209,-0.11349840741169422,133.30433341999765,44.258245239871925,0.2796117456971764,0.24733491416295397,0.7618449302845157,0.5961033186558541,0.2771896672505925,0.17325959863320722,-0.27768505391209386,3.2557554565474693,0.03075633409735745,0.7291199406074351,0.7420713382871068,-0.4383508978777468,-0.3056813095725153
-0.9310366759426212,38.105407738075165,0.018348087435714554,-94.87789014393576,-0.11340215007645611,133.30437683415016,44.25829711558064,0.23846553027692002,0.2776773066074132,0.7303666845630695,0.5698881761281316,0.2794010014604831,0.1711560818792967,-0.27890194987353817,3.303772998163489,0.04831138894470144,0.7238885203825154,0.7462830219781795,-0.4465131854907424,-0.3071294550105264
-0.9308119970424297,38.10527962417197,0.018363503413659988,-94.87775100354732,-0.11343740965620346,133.30433342308217,44.258450618344554,0.25149731320449215,0.2621203613036739,0.7460448623346709,0.586035542943191,0.27863352116083007,0.17272203152849666,-0.2739529236658037,3.320573391133008,0.07185500540448325,0.6900316412012328,0.74556533628371,-0.450660836354826,-0.3032498341008662
-0.9309146958103774,38.10571377994608,0.01857213709641793,-94.8778615612981,-0.11357822489606625,133.30433342308217,44.258426579708775,0.22977557320303846,0.30464652741205317,0.724767927916488,0.5606119734613836,0.2796226599762986,0.1708601437036297,-0.2747629380523538,3.391848380381172,0.10448850168011253,0.8101458115242375,0.7506726215237918,-0.45927296835955156,-0.3045152033196495
-0.9310127770647586,38.104912054962895,0.018572304545704008,-94.87784936319328,-0.1135852860898573,133.30416003002986,44.25829637528935,0.2398666539129142,0.2716413277679518,0.7321420143458087,0.6075402896857646,0.2827603876358654,0.1758767879493068,-0.2757174789991506,3.4782659033276437,0.10903212927023115,0.8217755961416123,0.751419177820252,-0.473219209212576,-0.3047270663001032
-0.930702043004917,38.10489631390634,0.018327334563221193,-94.87769073669338,-0.11350518557064428,133.30424660163257,44.25858259982327,0.24576812013393076,0.3552748951908003,0.7319791979112089,0.5719439761760536,0.2812491136245484,0.1735457223612401,-0.27566161815810203,3.5418962434407,0.08891783528159458,1.0091054273624516,0.7449940134801085,-0.4788040283501727,-0.30357212448152626
-0.930335329572898,38.10275178342074,0.01931874897719869,-94.87627248611605,-0.11333424865765043,133.3042900123574,44.25856779657113,0.18100933373179295,0.5969249837172208,0.6701798274814298,0.4351507808028182,0.2786685168699988,0.16336029437931066,-0.27725180437233743,3.400680561906839,0.34337719069714256,1.0379217533104759,0.7781525222757941,-0.4411664333213067,-0.30321137451191055
-0.9296980553865298,38.10453620921234,0.019380953729636125,-94.87749391071084,-0.11338859301034361,133.30419719423986,44.25838344660274,0.12073244378020988,0.3131489606576673,0.6268938150815592,0.6116971011579184,0.2781320863196255,0.1820368303773735,-0.27260308451485943,3.458282934528877,0.22542744772370715,0.8975330675880362,0.7620253767128289,-0.46420795832883494,-0.3029589000072895
-0.9281588716872906,38.10357891734208,0.020373041832695792,-94.87660065677991,-0.11358525780343177,133.3042900402324,44.25850316617386,0.0075906358031983395,0.42734038348763465,0.5353429922272824,0.4854350262178134,0.2780271307729393,0.16781489718462483,-0.26937191043157327,3.3718278754925732,0.5308499667043679,0.8990547858541496,0.8096923953721696,-0.441502984984004,-0.3011306834380123
-0.9277491379453665,38.10470057191024,0.02085169456522908,-94.87750674051355,-0.11335873934976448,133.30424660163263,44.25833899010273,-0.09271416467157335,0.289153437517436,0.45066534012360693,0.6158280890360023,0.2815933777938171,0.18250410764186986,-0.26361808746795895,3.4631351511680966,0.5171827286732443,0.6849427940741842,0.8010499543847254,-0.4752837492593652,-0.29364973288799234
-0.9279524994626551,38.10493668378766,0.020919697039107742,-94.87742337672033,-0.11352422176621056,133.30433342308234,44.25820331538091,-0.08534980701480756,0.2604665754004484,0.45922805992552823,0.6302957545143166,0.2809894159109639,0.178210236783274,-0.26144648101272294,3.4111192294732824,0.42386953851528036,0.6757117392892252,0.777193510405445,-0.46669695065407113,-0.2873574737501342
-0.9278858725200788,38.104447236497656,0.0208367850462422,-94.87740660574799,-0.1135393322511149,133.30435172453753,44.258289508128136,-0.07812269568858521,0.2512192159769696,0.45775817358635207,0.6201346346610181,0.2814312440054789,0.17692594979696308,-0.2634880190679629,3.4387062583972567,0.43694422325032867,0.8228296489246522,0.784879124832619,-0.4675794950836504,-0.2920148819111699
-0.9282226284711574,38.104275612510556,0.020454014672553707,-94.87694865371935,-0.11352394283435158,133.30433417262282,44.258109688393155,0.003762348317360356,0.2879315496835032,0.5332850441501172,0.5682929191819811,0.2813385592657919,0.1729625124549073,-0.26166864166664616,3.3108599711302173,0.3976364259337487,0.8093575995607252,0.781694903127678,-0.44175469981110893,-0.29328448343912894
-0.9281197313818981,38.10427715978868,0.020232707487571926,-94.87706538861067,-0.11376833325317456,133.30429001247114,44.258339748999326,-0.027349186408743675,0.3013242429433628,0.5062044848964258,0.574790441270657,0.28365538564385434,0.17359295754327547,-0.2608282110688467,3.4510773616674735,0.43403373997874667,0.8394383627487496,0.7905326606212222,-0.46608590457024485,-0.2934395093871353
-0.9279983095839011,38.104544287581106,0.020454008470717943,-94.87740660574799,-0.11333885011758107,133.30418588883995,44.25840046179242,-0.00904126432363791,0.2659920767367366,0.5240860438738668,0.6251228935713882,0.2847302152795852,0.1798821144362979,-0.2600736895975501,3.4863142890161583,0.4164483648393517,0.7863132455547905,0.7868750791276069,-0.4752898348666231,-0.28968995256831165
-0.9282938650776561,38.10533820207342,0.02055612907124226,-94.87789298241435,-0.11360829418776688,133.3042466139707,44.25829632890589,0.08657893052446432,0.0716944424418531,0.599854038149722,0.7539460041405167,0.28233149752000153,0.19214341313465666,-0.2669023583007042,3.5590819505089084,0.2899361064700334,0.4822205265538703,0.7691660302497665,-0.5049876250731812,-0.2949927821502985
