q1(deg),q2(deg),q3(deg),q4(deg),q5(deg),q6(deg),q7(deg),tau_1 (Nm),tau_2 (Nm),tau_3 (Nm),tau_4 (Nm),tau_5(Nm),tau_6(Nm),tau_7(Nm),Fx (N),Fy (N),Fz (N),tau_x (Nm),tau_y (Nm),tau_z (Nm)
-0.9202801673562484,37.999787383364136,0.038179771004784056,-94.82873254111823,-0.0968364401936672,133.3077563554371,44.25686132176879,-0.1321328492318583,4.171628620855198,-0.10066004106355572,-1.375572838735734,0.011407381491918167,0.03693431293911015,-0.21843655830027636,4.7832207359655285,0.5951785077661473,7.102389924875047,0.23149567627299092,-0.343033274845829,-0.19932992392500054
-0.9201702996209455,37.99992481602213,0.03817508160875585,-94.82828046928434,-0.09681287399028714,133.3077563554371,44.25711040644792,-0.15985765720548717,4.151432446174155,-0.12633562578572108,-1.3477959878427697,0.011628145526857307,0.039211545151739136,-0.21591698194278103,4.8599791182028875,0.6330959398517892,7.073409225854137,0.23394077417628112,-0.3595284096530593,-0.19668744468970886
-0.920452002791172,38.00011915843296,0.03828459462983967,-94.8282793256729,-0.09679303568360849,133.307572156336,44.257017383466206,-0.21781618687984744,4.161884047952455,-0.17335064135633363,-1.367689638423275,0.011642412347412591,0.037814573509426325,-0.21468881368483828,4.760257780220794,0.6823380823869358,7.036560691045135,0.24699559849005237,-0.34137686702685993,-0.20200139247132473
-0.9201702435744642,38.00009641086915,0.038323834330869964,-94.82851578538592,-0.09679984204398023,133.30773897008694,44.257247004289475,-0.18366120819937773,4.135205919073661,-0.14120563987337328,-1.3521633848857106,0.013104158615970947,0.03910170402471043,-0.21628612716603285,4.810245590351511,0.6892725169999816,6.984471281410302,0.24804168882093364,-0.3536024267337515,-0.19824658258253644
-0.9201130289799668,38.00013334348124,0.03829874736082909,-94.82845439702132,-0.09685406689511386,133.3077917091134,44.25701297827491,-0.1808284587760841,4.148179787822723,-0.13876110445349069,-1.3496151362016906,0.012122570610306105,0.03670751335164251,-0.21382435724522023,4.758743053216463,0.6382528475810404,7.046394357184532,0.24076254770026512,-0.3410601762732686,-0.20011562278858164
-0.9201163724911197,37.99992041242765,0.03828166734935582,-94.82841381966468,-0.09679201857759795,133.30764998329772,44.257110406775894,-0.17277592708447237,4.123129195166887,-0.1280303228279248,-1.347384801244577,0.012556459175733822,0.03994892972832029,-0.21684612267238615,4.773954394965732,0.6407892395627316,7.0155250766094985,0.2408349917882777,-0.3458240465666493,-0.19796608866418258
-0.9200588741670084,37.99997750388721,0.0384904689568367,-94.82836659932362,-0.09671190561174191,133.30773905645378,44.25699640768088,-0.20687137612000725,4.153277169052341,-0.155282606497289,-1.3641825160459635,0.013397121506304545,0.03941642314502616,-0.21519073146274262,4.782170267378107,0.6968415003807369,7.012715072553399,0.254300767258526,-0.3460191233282529,-0.2007953264917624
-0.9201718130294144,38.00000233926563,0.038420540808963254,-94.82840754204462,-0.09672924859522834,133.30760882119486,44.2573437522934,-0.16890089618681275,4.1415113052079064,-0.1289548636403537,-1.3585502455564957,0.012929754796988142,0.03922483311013454,-0.21416779628073782,4.804056067521592,0.6522956091738716,7.083495328641801,0.23836608499144116,-0.3489267209211918,-0.19803711855842313
-0.9202386275389242,37.99997303445116,0.038284681497692374,-94.82841376208691,-0.09668849875191123,133.3076522322624,44.257292504225674,-0.16975870505976945,4.105817814044154,-0.1295119045640069,-1.3346870582555022,0.011841548081107427,0.04297651003250413,-0.21345404353172087,4.813394094227787,0.6096302605359182,6.959261633741467,0.23757959721051436,-0.3546061491548563,-0.19951771769204116
-0.9201776369841267,38.000105011161644,0.038293742433498104,-94.82872257230767,-0.09679302636801065,133.30762905879243,44.25679985938417,-0.2059419602442417,4.1402488462740274,-0.1536406718564257,-1.357762588128063,0.013268261259463074,0.03884337235471427,-0.21667830075788175,4.782429377646439,0.6428795756173992,7.064783922351937,0.24203076631131215,-0.3443977929679915,-0.1989611604339972
-0.9199557537543,37.99997751401455,0.038298319430060054,-94.82841382059844,-0.09683644325643642,133.30760907413892,44.25721452888385,-0.2149902094961293,4.173741971002903,-0.1673756800941654,-1.3764322106430018,0.01156419815381219,0.03614834506415403,-0.21597968179289226,4.79088127082568,0.7467051407642178,6.977011975695827,0.26361835182236143,-0.3508276651261383,-0.20208967968444558
-0.9200931396962738,37.999979539908885,0.038201762146064404,-94.82841382038356,-0.09668933943455678,133.30765223191966,44.257246801275976,-0.23164249429284878,4.132455241463333,-0.17651918927573565,-1.348942783257784,0.014284252876406004,0.039133811954035765,-0.21516259613064503,4.800470464499334,0.6562940123358134,7.072524806445544,0.24178616322190108,-0.34746003742724313,-0.19836452510702235
-0.9201673449250356,38.00016121045198,0.038221787379195724,-94.82855540410988,-0.09683870428701487,133.30761556706074,44.25719719651241,-0.14155942076803005,4.075526942018098,-0.10325093454964725,-1.328591206345505,0.01409722946555651,0.04134885829504133,-0.21466890552299447,4.737886995639027,0.6019396861428676,6.948390180617656,0.23565947064356205,-0.34259620105611305,-0.19650600770734256
-0.920138486317532,37.999781094293176,0.03839636891755556,-94.82851595953507,-0.09681068418873491,133.30765897789976,44.257272105578004,-0.15120045627407364,4.126592789795386,-0.11058783865276316,-1.347564168728041,0.014049642606836596,0.041443825939955076,-0.21886134770527518,4.786316169121091,0.6229515273031694,7.034623380071943,0.24154399984345915,-0.3450827876237541,-0.20050509288115198
-0.9201961168658079,38.00000419854323,0.03807258830536703,-94.828501610166,-0.09679303153632944,133.30755691499138,44.25711031900152,-0.17643991276006102,4.163803568906946,-0.1364532940624641,-1.364405644875448,0.012731422808983345,0.03694770523655764,-0.21659909313573866,4.816174852870522,0.6571118769431868,7.089804238531389,0.2408969280601579,-0.35110754268285616,-0.19791139927323098
-0.9201294414754623,37.999668662043995,0.03828532101794985,-94.82863512343494,-0.09678699499684613,133.3076522319197,44.25714248918347,-0.1616979274483566,4.126208991797667,-0.11977866403428804,-1.340184782903391,0.01364434905462117,0.042446884232141324,-0.2163525580195469,4.819856788797645,0.6347485838351543,7.036098077882317,0.24103307206020044,-0.35104523838502566,-0.19826713026086656
-0.920018423659014,37.99988392927057,0.03828470079052936,-94.82827215648169,-0.09679203613033817,133.30765223500467,44.257237452003544,-0.17018171787452058,4.090586691738509,-0.1317812995951983,-1.326251310171353,0.01348359777673797,0.04194267401512485,-0.21576828671623055,4.7901460722889055,0.6466748115909277,6.9752978126517196,0.23926102773413313,-0.3507062684428027,-0.19689899174415945
-0.9202460854416251,37.999920431857326,0.0381610529256957,-94.8282946375311,-0.09679073373525811,133.30771519333427,44.25701281278849,-0.17449635609444003,4.12109311549305,-0.1307065334302605,-1.3404692842982442,0.012675939819972854,0.04001742291041773,-0.2173322201538931,4.809023747312089,0.6545905843281971,7.023362584480366,0.24346425284904505,-0.35233899928144263,-0.19933089138098942
-0.9200739712607054,38.00010501108552,0.03829814185659792,-94.82851596025387,-0.09678424126628893,133.307565410432,44.25697321059086,-0.20512386980255318,4.1401244614778205,-0.15884483808180308,-1.3506656510616784,0.011787563820342375,0.037777729994051185,-0.2164356233805875,4.815827516203084,0.6980542559527806,7.051614362794509,0.24665390280814276,-0.3536015322177437,-0.1983462759751448
-0.9204039031546574,37.99992018763433,0.0385313457058311,-94.82828648591152,-0.0967929487308496,133.30765225971854,44.25699654926881,-0.17602649501023743,4.172040414388885,-0.13139090368931491,-1.3613785127890483,0.012449065135524573,0.03868060738842569,-0.21662829710099074,4.850819520060049,0.6560875627784886,7.106908855832658,0.24336747418734556,-0.35512191651625796,-0.19884730126560946
-0.9201781789981138,37.999893429862134,0.03816250485745586,-94.82862093744413,-0.09679304183430731,133.3076522319197,44.257199490574024,-0.17898717827615093,4.109322008891081,-0.13647253163042614,-1.3381950088930714,0.011894248307354928,0.04173015314423337,-0.2146005910484021,4.78340794794992,0.6567398267560381,7.006229977307201,0.24013720360464552,-0.34679341276312103,-0.1966232701545497
-0.920131053612343,37.99987978732159,0.03842902524331246,-94.82829465712346,-0.0967821796783917,133.30769564371073,44.257333658480455,-0.21423187797882898,4.100343415226841,-0.16093627894757973,-1.3349747821089775,0.013488837155702182,0.04150947942191835,-0.2193668113845755,4.805002074743615,0.6627355996892703,7.081541974360886,0.2448822337721626,-0.3515282770878431,-0.20051771951718506
