q1(deg),q2(deg),q3(deg),q4(deg),q5(deg),q6(deg),q7(deg),tau_1 (Nm),tau_2 (Nm),tau_3 (Nm),tau_4 (Nm),tau_5(Nm),tau_6(Nm),tau_7(Nm),Fx (N),Fy (N),Fz (N),tau_x (Nm),tau_y (Nm),tau_z (Nm)
-0.9231059990465472,38.0066295555911,0.030408958725887707,-94.81370750787012,-0.10857206131231455,133.3072492523156,44.25645548887787,-0.15139792705354793,3.9456498898194874,0.22165442249192915,-1.7021260460728338,0.1448142032553505,-0.006204974213899586,-0.20760050068429517,2.6029842564124137,0.5349111764325426,6.623940927417235,0.534904797818889,0.03462161711296986,-0.2310502173931257
-0.9230078786072288,38.00701639803234,0.03030681885646093,-94.81356594078183,-0.10869436984409436,133.30737316384315,44.25669595802081,-0.1791189789212243,4.028303107811331,0.20539268392981042,-1.7300806562733682,0.13946634846599304,-0.009653643310570163,-0.20726418094909682,2.702930174881268,0.5736713091215631,6.757800391035863,0.5396446895066956,0.021884468048495333,-0.23299508496264248
-0.9232280907493817,38.006757511442,0.030306800250808123,-94.81378409406496,-0.1087688827565052,133.3074863871774,44.25649290769905,-0.1581184595069302,4.0401437625943295,0.205935921944184,-1.7435761159433476,0.14193815501232016,-0.012006284377303892,-0.20378083374855682,2.6743228458903205,0.5409577316489779,6.773293286542417,0.5247609640578018,0.026804101852204387,-0.22620869318621853
-0.9229112656993961,38.00668269708865,0.0303068167890962,-94.81354037911724,-0.10857498228114429,133.30724923228865,44.25646759291712,-0.16672247721864128,3.953277546925321,0.20661731296688784,-1.6947185774097733,0.14304290268108436,-0.005278278985702688,-0.20930907407850127,2.6592167662201103,0.5607128270819094,6.639005569018961,0.5367092464720449,0.024995498579835473,-0.23254638510954656
-0.9234833907849985,38.00676363119659,0.030368268852189656,-94.81378865129479,-0.10879927301567048,133.30743614591012,44.25674021082219,-0.16395015929162454,3.977207790050059,0.2109322383013342,-1.7123334137342368,0.14252932988207284,-0.006682222567595001,-0.20330229660918764,2.6411289373135447,0.573188423302969,6.670171750707648,0.5421023555005458,0.028997443896644166,-0.23232883648577357
-0.9232282566129204,38.00670549868741,0.030408958716435213,-94.81343529792042,-0.10881282518936333,133.30722535209762,44.25629377558022,-0.22224207237972257,4.007285344129292,0.164420195662168,-1.7277349889773113,0.14268284714799892,-0.009868884757516436,-0.2055992553872309,2.699162680410364,0.5637579168273952,6.727997439167468,0.5317709251651178,0.02056864802133048,-0.2289758734522051
-0.9231054964026376,38.007021011974,0.030306632794576058,-94.81367026135011,-0.10879179186926999,133.30737922790945,44.256467130695675,-0.17662681882072595,3.9757699351132008,0.20024660819665555,-1.7121919482570602,0.14404810043495264,-0.00905662125729017,-0.20189986278612915,2.6190649730216737,0.5253711576555746,6.708981224532511,0.5330200277301992,0.034733632212096965,-0.23282246182729815
-0.9231604283517636,38.00675521940665,0.030407284219961698,-94.81370833724306,-0.10846375689419406,133.30709250612566,44.25633711112525,-0.145791042674275,4.001732228175091,0.21405885484113066,-1.717752912765078,0.1415046793017523,-0.008225349034143677,-0.20781045654917862,2.6333018968427537,0.5991251736775196,6.6801812333296215,0.5371999662616704,0.03038993017722203,-0.22871986853290371
-0.9231059802093718,38.00669078712845,0.030408958725887707,-94.81354985376716,-0.10870521090419107,133.3071585180765,44.256647186804315,-0.19467602733345651,3.930632934330332,0.19224367163551254,-1.68892139481527,0.14228952483696458,-0.003669172048119239,-0.19715385838231905,2.6331910091889204,0.5770265085711825,6.736374354675884,0.536508539519021,0.03318504440126956,-0.22986138589845595
-0.9232204940938046,38.006998551007925,0.030514558530580455,-94.81342669318462,-0.10879519998943998,133.30729379349157,44.25636321989642,-0.14848381051280843,4.035016233118644,0.21486118484553976,-1.7456178225807677,0.14219975352995404,-0.011769940822676522,-0.20680191999511566,2.620492704469317,0.5099192807209839,6.73221862491056,0.529126777947007,0.03693441839515993,-0.22975095684109284
-0.9232203049209727,38.00687642119414,0.030306650718389186,-94.81366802851466,-0.1088128051036596,133.307369699609,44.256740210826976,-0.1549497739772207,3.9769231962752385,0.2226333522674839,-1.712059013324751,0.14257524863067114,-0.007444826950377887,-0.20881422213102308,2.649538801597705,0.5403910150600872,6.7189872687350345,0.5289170346333335,0.02917394664992391,-0.22809358033188876
-0.923121071688339,38.00674856857984,0.030187655675463127,-94.81344755083072,-0.10866720090573581,133.3074437570061,44.256516872387095,-0.1716931298597578,3.9870133200755986,0.19807258038647738,-1.7161578338739374,0.13903780502479762,-0.008875643660900098,-0.2027402903966186,2.6404149691314327,0.5603633692345202,6.7425032447858175,0.5329740418683886,0.030199726357811107,-0.22878026052046996
-0.9229988411433825,38.00685109404346,0.030187655675463127,-94.81344749869942,-0.10850424204350118,133.30725199670567,44.25656033840778,-0.1603065643690115,3.983699186245605,0.20734897336027336,-1.7153175336892985,0.1426905429449106,-0.008759590237520475,-0.20629861642499686,2.6874456647212117,0.5852026381846803,6.7699829743703726,0.5352557852859303,0.02473184516378648,-0.2308704807604291
-0.9233838170532539,38.00686401493756,0.03030681882242639,-94.8137084254606,-0.10844473405928202,133.30734920460083,44.256334817292306,-0.17153486749463331,4.006812275589524,0.1942237754686204,-1.731857864783598,0.14257753886592106,-0.012550815666207641,-0.20472369442959282,2.640536407787456,0.5951465011143108,6.641777209495803,0.5481693900440056,0.02649477076461816,-0.23532514228844573
-0.9230078724075739,38.006758500751545,0.030187655445767604,-94.81368341780077,-0.10846336485320802,133.3073761775899,44.256555490697735,-0.18134124351142472,3.9951317530582124,0.1973982602917774,-1.720068341315988,0.14099235677689653,-0.009197990796035069,-0.20178039818766438,2.6539840417735854,0.5215603801039455,6.703045366005036,0.5263507831462138,0.02722802126681363,-0.23228010284085543
-0.9231242598601913,38.00679317900363,0.030523544993479607,-94.81354978044578,-0.10855117355297293,133.3074335320805,44.25660377710769,-0.17339439126293665,3.992760324443604,0.2150992341393127,-1.7236906688202032,0.14065315724476618,-0.009030022858649315,-0.20577004011115974,2.624966792764274,0.6422626097072699,6.674280341333257,0.5517843632919146,0.029834034517054152,-0.23226583061700512
-0.9230077104427401,38.006904869205634,0.030408902909874403,-94.81377093958893,-0.10868810298356549,133.30740032355632,44.256696541001645,-0.15361746315036526,3.986117900357556,0.21387578786396544,-1.718263928562985,0.14229013830449042,-0.009099066278052924,-0.20393479898301992,2.6425401173043683,0.5335745484347373,6.687347701134526,0.5266836033099633,0.028881166519377714,-0.227036830256246
-0.9229840955888232,38.00690491825431,0.03030682505835319,-94.81366819492757,-0.10851104267098002,133.30742130113862,44.256603527273505,-0.20197346138685718,4.006548222151519,0.1823950265496695,-1.7304201523843115,0.14049892049367274,-0.011408272455053945,-0.20594171629346342,2.6431940392363584,0.6048958405502103,6.717774260631695,0.5417063602672756,0.029115760992702553,-0.2310324187404012
-0.9231059988177713,38.00679170839261,0.030251821478018963,-94.81344815231122,-0.10873502581617149,133.30742276842716,44.25645621615892,-0.1814673729863232,4.005763064063444,0.18970559793815445,-1.719509986500652,0.14173480961103097,-0.010241215248937171,-0.20315093857788166,2.6936275770022817,0.5735440808776953,6.719015758037727,0.5307599491260242,0.01972317382010161,-0.22639118717904966
-0.9233485911340263,38.006918009089596,0.03040879126934055,-94.813771100007,-0.10846786406502922,133.30712121612999,44.25650795154872,-0.1642993593122631,3.998197231767765,0.2103194695006122,-1.7207844327268285,0.1423728513175259,-0.009271819391317986,-0.20461066714169887,2.664129301749714,0.5494146560469316,6.707552396310727,0.532627032514226,0.025980018172054378,-0.22868202912191685
-0.9230079470766351,38.006803859580636,0.03029323075715434,-94.81372141816693,-0.10852701790946126,133.30725190928737,44.25627389990189,-0.13181092652997017,4.000704022232859,0.23567908488606978,-1.7247745456295982,0.14104350064286128,-0.0111391753850095,-0.20090931214519717,2.656108792475468,0.4964275875361693,6.7084456564482595,0.520734519277063,0.025866987031063667,-0.22503060977479883
-0.9233775546344525,38.00687759669518,0.03036776627837438,-94.81388938376769,-0.10873773625860017,133.30741565395985,44.256783621551634,-0.18770417632558806,4.027765554184518,0.18974348374634242,-1.7272196948692373,0.14249007091920296,-0.01307545826943163,-0.20685484860489606,2.7230994109648083,0.5878981004307875,6.751441333357837,0.5389267201150176,0.01360526079437473,-0.2306378510893173
-0.9232204912345863,38.00701643300975,0.03040895252410802,-94.81366879981918,-0.10868753141113194,133.30714316479236,44.25645623979365,-0.19337840059122005,3.9820506326552927,0.18975179318875574,-1.7163745305123732,0.1426199310489041,-0.009039645447235513,-0.20744024342785763,2.6394898737487384,0.5950747060156694,6.680668981123727,0.5432151429798812,0.029044118708534038,-0.23204971447216058
-0.9231059995069942,38.00653138795966,0.03030676304044724,-94.8134476651755,-0.10856869846918808,133.30729383306343,44.25656036639559,-0.16690260752566397,4.00140742860901,0.19996956885502792,-1.72183541047142,0.14167841116652408,-0.009804708369928321,-0.20340954719061283,2.6920655134904274,0.5555489149727368,6.7647420532830935,0.5334343150665002,0.022068269268936656,-0.22708779369634313
-0.9230532644736452,38.00669028278492,0.030408958955551114,-94.81358909987912,-0.10851118180244891,133.30739454217755,44.25655743241179,-0.1522841884044759,4.020120504624381,0.22551932615476475,-1.7376974586983385,0.14156262787768978,-0.012170866636872616,-0.21021003060333618,2.6477258011241367,0.5393499193402771,6.73913058892663,0.5371291940275587,0.029397993892105744,-0.2347824187317511
-0.9231103593066893,38.00680369481385,0.0303952272889162,-94.81367367176036,-0.10877533888370938,133.3074226876591,44.25646731877621,-0.1501188703055321,3.9858600323553715,0.2193794610034732,-1.712797996528123,0.14208521774648578,-0.008649515500087685,-0.20530984379519532,2.668304093537407,0.5304849934354163,6.687974699908689,0.528512397043698,0.023998082739285713,-0.22877460980752468
-0.9232204786246433,38.00691632920814,0.030266128957239905,-94.81366880004195,-0.10870524826777457,133.3071674263133,44.25639988475396,-0.20326210062461791,3.9825501370331367,0.1730759524955333,-1.7126876039237087,0.1436349532512982,-0.008879866954403797,-0.20327098152146203,2.638487167050212,0.5992913983237625,6.738150273643059,0.5388709440335671,0.03268017674580228,-0.22821391575789093
-0.9233425620277719,38.006757298271985,0.03020121921373549,-94.81354964260352,-0.10861537621589226,133.30741552535727,44.256489971179235,-0.17483124989449003,3.9733803834243213,0.19989229722238738,-1.7051366995731785,0.14396258855071678,-0.007058132202971892,-0.20545072682350315,2.6622599343636715,0.5429215958258025,6.697787375339399,0.5297913169324383,0.026005041068357642,-0.22987290738466154
-0.9227693582875773,37.971123646572934,0.03004066063663767,-94.80106793688229,-0.11027492621670498,133.3071536948358,44.25774625058146,-0.1309999925713911,3.366227940612442,0.1933577928474402,-1.58593454972917,0.06339573698106149,-0.06443860944522341,-0.13215297440043786,1.593160356445053,0.256218394158832,5.393260494326566,0.24637038085613316,0.1066189681278681,-0.09199621796029092
-0.9224880413551199,37.83010977774773,0.029978805276803567,-94.73538744544503,-0.11039668302494501,133.30723069465907,44.25795382518875,-0.1392980481853398,3.097216748077208,0.13993238177720374,-1.53819159036543,0.021785793730509904,-0.09842620560420945,-0.048811347007978165,1.233617622228749,0.24741755305942248,5.031547894045101,0.23567890165762995,0.08728280693599516,-0.0889341544781615
-0.9220370538747432,37.675776342425415,0.029897840714682437,-94.72105766345055,-0.11092089583296107,133.28704179292512,44.258150384618666,-0.16821640472452232,3.096017657559117,0.11287532589376773,-1.6308550355256723,0.020930726379214205,-0.3536092432937981,-0.03765414640650147,1.2831460531385481,0.20026408832946635,4.4112773158754255,0.20080773408253536,-0.32529159333557717,-0.07068075144715005
-0.9057774496261054,37.48728912906095,0.02961259641362617,-94.71999215140394,-0.11090766434598252,133.1344623317035,44.25883736312532,-0.034690216779696706,2.940673638236992,0.16222180310219306,-1.6340187650636844,0.019440316864441306,-0.533459644084877,-0.0075574938007522945,1.24841288992472,-0.13869831610935865,4.027654865599948,0.0719851212421451,-0.5206425866625772,-0.0003645711515626905
-0.8427497377346308,37.17612928018328,0.02932389285788322,-94.72013733828466,-0.11119530421670928,132.84470347861577,44.26262887167682,0.11480940386432047,2.961506054195476,0.17793657737272597,-1.6922770517125993,0.020519079636422483,-0.6607379690348875,0.111870208841579,1.352342258256666,-0.3401111765187313,3.8542818746208707,-0.044399172257671635,-0.6057342744341758,0.0903858196448568
-0.7802366671842732,36.99482667337925,0.029208189620646956,-94.72016344679085,-0.1113031132545306,132.66663018932263,44.28871307165474,0.1935476304353872,2.7792468236002716,0.11968089397308045,-1.58931620244691,0.015777895076989408,-0.6930741558733644,0.13246181112346692,1.614180385621824,-0.5914090037901427,3.7812019378335835,-0.19243092436683842,-0.6943369426973125,0.1512999992188546
